"ticket_no","name","ticket_title","description_plain","comments","solution"
T031067,iApp,"Pamela, Yashashri and Rosetti query on WFH to be resolved.","Pamela, Yashashri and Rosetti query on WFH to be resolved.","We took a remote session with the user and found that they were unable to apply for Remote Work, as an attendance punch was already showing at the time of application. To resolve this issue, we deleted the relevant entries from the following tables for approximately 20 employees: TimeLine AttdMain AttdDetails This action was taken to allow the affected users to apply for Remote Work without conflicts in the attendance data.

","We took a remote session with the user and found that they were unable to apply for Remote Work, as an attendance punch was already showing at the time of application. To resolve this issue, we deleted the relevant entries from the following tables for approximately 20 employees: TimeLine AttdMain AttdDetails This action was taken to allow the affected users to apply for Remote Work without conflicts in the attendance data.

"
T031068,,Server room door not locking automatically,"Hi Support, The server room door is not locking automatically. Could you please check ? Thanks &","Please let me know a convenient time for you to connect, and I will make myself available at the mentioned time.",Our hardware engineer visited the site and confirmed that the reported issue has been resolved.
T031068,,Server room door not locking automatically,"Hi Support, The server room door is not locking automatically. Could you please check ? Thanks &","Please let me know a convenient time for you to connect, and I will make myself available at the mentioned time.",Our hardware engineer visited the site and confirmed that the reported issue has been resolved.
T031068,,Server room door not locking automatically,"Hi Support, The server room door is not locking automatically. Could you please check ? Thanks &","Thank you for sharing the video.
We will refer it to our hardware team and check their availability for the visit. We will update you accordingly.",Our hardware engineer visited the site and confirmed that the reported issue has been resolved.
T031068,,Server room door not locking automatically,"Hi Support, The server room door is not locking automatically. Could you please check ? Thanks &","Thank you for sharing the video.
We will refer it to our hardware team and check their availability for the visit. We will update you accordingly.",Our hardware engineer visited the site and confirmed that the reported issue has been resolved.
T031068,,Server room door not locking automatically,"Hi Support, The server room door is not locking automatically. Could you please check ? Thanks &",Our hardware engineer visited the site and confirmed that the reported issue has been resolved.,Our hardware engineer visited the site and confirmed that the reported issue has been resolved.
T031070,,GT48 exit 3R device not working,"GT48 exit 3R device not working. Disclaimer: The information contained in this electronic message or in any trailing messages herein or in any attachments to this message is confidential, legally privileged and non-public information, intended to be conveyed only to the designated recipient(s). If you are not the intended recipient of this electronic message, please notify the sender immediately, delete this electronic message and its attachments, without reading or saving them in any manner and preserve its confidentiality. You are hereby notified that any unauthorized distribution, disclosure, copying, review, retransmission, dissemination or other use of this electronic message or the information contained in it, is strictly prohibited and may be unlawful. Before opening any attachment(s) to this electronic message, please check them for viruses and defects. Neither sender nor his/her organization accepts any liability for damage caused by any virus transmitted by this electronic message.’ If the disclaimer can't be applied, take no action.","Please let me know a convenient time for you to connect, and I will make myself available at the mentioned time.
","I visited today, and the issue that was reported has been resolved."
T031070,,GT48 exit 3R device not working,"GT48 exit 3R device not working. Disclaimer: The information contained in this electronic message or in any trailing messages herein or in any attachments to this message is confidential, legally privileged and non-public information, intended to be conveyed only to the designated recipient(s). If you are not the intended recipient of this electronic message, please notify the sender immediately, delete this electronic message and its attachments, without reading or saving them in any manner and preserve its confidentiality. You are hereby notified that any unauthorized distribution, disclosure, copying, review, retransmission, dissemination or other use of this electronic message or the information contained in it, is strictly prohibited and may be unlawful. Before opening any attachment(s) to this electronic message, please check them for viruses and defects. Neither sender nor his/her organization accepts any liability for damage caused by any virus transmitted by this electronic message.’ If the disclaimer can't be applied, take no action.","Please let me know a convenient time for you to connect, and I will make myself available at the mentioned time.
","I visited today, and the issue that was reported has been resolved."
T031070,,GT48 exit 3R device not working,"GT48 exit 3R device not working. Disclaimer: The information contained in this electronic message or in any trailing messages herein or in any attachments to this message is confidential, legally privileged and non-public information, intended to be conveyed only to the designated recipient(s). If you are not the intended recipient of this electronic message, please notify the sender immediately, delete this electronic message and its attachments, without reading or saving them in any manner and preserve its confidentiality. You are hereby notified that any unauthorized distribution, disclosure, copying, review, retransmission, dissemination or other use of this electronic message or the information contained in it, is strictly prohibited and may be unlawful. Before opening any attachment(s) to this electronic message, please check them for viruses and defects. Neither sender nor his/her organization accepts any liability for damage caused by any virus transmitted by this electronic message.’ If the disclaimer can't be applied, take no action.",I visited today.,"I visited today, and the issue that was reported has been resolved."
T031070,,GT48 exit 3R device not working,"GT48 exit 3R device not working. Disclaimer: The information contained in this electronic message or in any trailing messages herein or in any attachments to this message is confidential, legally privileged and non-public information, intended to be conveyed only to the designated recipient(s). If you are not the intended recipient of this electronic message, please notify the sender immediately, delete this electronic message and its attachments, without reading or saving them in any manner and preserve its confidentiality. You are hereby notified that any unauthorized distribution, disclosure, copying, review, retransmission, dissemination or other use of this electronic message or the information contained in it, is strictly prohibited and may be unlawful. Before opening any attachment(s) to this electronic message, please check them for viruses and defects. Neither sender nor his/her organization accepts any liability for damage caused by any virus transmitted by this electronic message.’ If the disclaimer can't be applied, take no action.","I visited today, and the issue that was reported has been resolved.","I visited today, and the issue that was reported has been resolved."
T031071,UniStamp 2C,Power issue,Power issue,Send RMA,Verified Rma for RMA001374
T031072,,Punching issue,"Dear Sir,I hope this message finds you well. I would like to bring to your attention an issue we are facing with the Spectra card system, which is currently not functioning properly. Additionally, our employees are experiencing difficulties with the punching process, which is affecting their attendance tracking.I kindly request your assistance in resolving these matters at your earliest convenience.Thank you for your attention.Best regards,[Parmar RahulToyota-bushokuMo-7990832735Bechraji]",,
T031073,,Assistance Required with Bio Stamp 2R Network Configuration,"Dear Team, We are in the process of installing our new Biometric Access Controller/Reader (Bio Stamp 2R) (BST-2R-Hi-4M) and encountering difficulties with its network configuration alongside our network switch. For more technical detailes, please contact Mr. Santosh Shinde from our IT team at santosh.shinde@unichemlabs.com. Your prompt response would be highly valued.",,
T031074,,Biometric Punching Issue,"Dear Team, This is to inform you that, employees facing issue while biometric punching at every location. Every time when we punch its showing please try again. Kindly assist on the same. Thanks &","We have updated the server IP of the Kalyan location device, changing it from the static IP to the new server IP.","We have updated the server IP of the Kalyan location device, changing it from the static IP to the new server IP."
T031075,,SQL Database change Request || Leixir,"Hi Milan, As discussed over the phone, we need to set up a separate server for the HRMS database. It is currently hosted within the existing application database, which is leading to performance issues for the business application. Kindly share the recommended server specifications required to set up a dedicated SQL server for HRMS. Looking forward to your response. Best","Please let me know a convenient time for you to connect, and I will make myself available at the mentioned time.

",
T031075,,SQL Database change Request || Leixir,"Hi Milan, As discussed over the phone, we need to set up a separate server for the HRMS database. It is currently hosted within the existing application database, which is leading to performance issues for the business application. Kindly share the recommended server specifications required to set up a dedicated SQL server for HRMS. Looking forward to your response. Best","Please let me know a convenient time for you to connect, and I will make myself available at the mentioned time.

",
T031076,iApp,Attendance punch data unavailable darwinbox,"Hi Team,

Today’s attendance punch data in unavailable in Darwinbox.

Pl. check and resolve on priority.

 

eg id-10001239 & 10011861

 

Thanks & Regards,

 

Satish Mehetre

Mobile: +91 8983090481 \ Ext. No. 7021",Forward to Sandip.,"Dear Sir, As per the trailing mail and our discussion, we have verified that the data is being received in the third-party table with the current date and time. Additionally, the data for the employees you provided is also reaching the Darwin table. However, it is not being reflected in the Darwin application. We recommend coordinating with the Darwin team to investigate the issue further. Please feel free to contact us if you require any additional support. Kindly refer to the screenshot below for your reference. mailbox-message://sandip%40spectra-vision.com@spectra-vision.icewarpcloud.in/Sent#2080"
T031076,iApp,Attendance punch data unavailable darwinbox,"Hi Team,

Today’s attendance punch data in unavailable in Darwinbox.

Pl. check and resolve on priority.

 

eg id-10001239 & 10011861

 

Thanks & Regards,

 

Satish Mehetre

Mobile: +91 8983090481 \ Ext. No. 7021","Dear Sir,

As per the trailing mail and our discussion, we have verified that the data is being received in the third-party table with the current date and time. Additionally, the data for the employees you provided is also reaching the Darwin table. However, it is not being reflected in the Darwin application.

We recommend coordinating with the Darwin team to investigate the issue further. Please feel free to contact us if you require any additional support.

Kindly refer to the screenshot below for your reference.

mailbox-message://sandip%40spectra-vision.com@spectra-vision.icewarpcloud.in/Sent#2080","Dear Sir, As per the trailing mail and our discussion, we have verified that the data is being received in the third-party table with the current date and time. Additionally, the data for the employees you provided is also reaching the Darwin table. However, it is not being reflected in the Darwin application. We recommend coordinating with the Darwin team to investigate the issue further. Please feel free to contact us if you require any additional support. Kindly refer to the screenshot below for your reference. mailbox-message://sandip%40spectra-vision.com@spectra-vision.icewarpcloud.in/Sent#2080"
T031076,iApp,Attendance punch data unavailable darwinbox,"Hi Team,

Today’s attendance punch data in unavailable in Darwinbox.

Pl. check and resolve on priority.

 

eg id-10001239 & 10011861

 

Thanks & Regards,

 

Satish Mehetre

Mobile: +91 8983090481 \ Ext. No. 7021","Dear Sir,

As per discussion, we have reviewed the system and confirmed that data is continuously being inserted into the Darwin table beyond the last record ID you shared (1571620). Live data is also being received up to the current date and time.

The case concerning Annie D'souza was different, as her attendance data was not reaching the Darwin table at all. However, in the current scenario, data is being successfully inserted into the Darwin table.

Kindly refer to the screenshot below for your reference.

","Dear Sir, As per the trailing mail and our discussion, we have verified that the data is being received in the third-party table with the current date and time. Additionally, the data for the employees you provided is also reaching the Darwin table. However, it is not being reflected in the Darwin application. We recommend coordinating with the Darwin team to investigate the issue further. Please feel free to contact us if you require any additional support. Kindly refer to the screenshot below for your reference. mailbox-message://sandip%40spectra-vision.com@spectra-vision.icewarpcloud.in/Sent#2080"
T031076,iApp,Attendance punch data unavailable darwinbox,"Hi Team,

Today’s attendance punch data in unavailable in Darwinbox.

Pl. check and resolve on priority.

 

eg id-10001239 & 10011861

 

Thanks & Regards,

 

Satish Mehetre

Mobile: +91 8983090481 \ Ext. No. 7021",Kindly check with Darwin team.,"Dear Sir, As per the trailing mail and our discussion, we have verified that the data is being received in the third-party table with the current date and time. Additionally, the data for the employees you provided is also reaching the Darwin table. However, it is not being reflected in the Darwin application. We recommend coordinating with the Darwin team to investigate the issue further. Please feel free to contact us if you require any additional support. Kindly refer to the screenshot below for your reference. mailbox-message://sandip%40spectra-vision.com@spectra-vision.icewarpcloud.in/Sent#2080"
T031077,,"3 days Punchdata not seen in ARSnet software","Dear Sir/Madam,request to check our backlog data of punch not seen (20,21 & 22 May 25)in ARSwin software. punch done by all employees but not seen in software. please check and do the needfulThanks &",Not under AMC,
T031077,,"3 days Punchdata not seen in ARSnet software","Dear Sir/Madam,request to check our backlog data of punch not seen (20,21 & 22 May 25)in ARSwin software. punch done by all employees but not seen in software. please check and do the needfulThanks &","We wanted to kindly inform you that, according to our records, your account is not currently covered under an Annual Maintenance Contract (AMC).",
T031078,UniStamp 3S,Required RMA No,"Dear Team , As per the subject kindly shar the RMA no ( Unistamp 3s ) not working , need to send for service . Regards Ranjith",RMA,Verified Rma for RMA001384
T031078,UniStamp 3S,Required RMA No,"Dear Team , As per the subject kindly shar the RMA no ( Unistamp 3s ) not working , need to send for service . Regards Ranjith",Ticket Details Changed,Verified Rma for RMA001384
T031079,,Request for Spectra Connect Software - BioScribe 2C Configuration Support.,"Dear Spectra Team,We have recently purchased a BioScribe 2C device (Model: BSC-2C-CP-4M, Serial No: 062402600) and are in the process of configuring it via LAN using Cat6 cable. However, I am unable to find the Spectra Connect software on your official website.I request you to kindly share the installation file or a valid download link for the Spectra Connect utility, so I can proceed with the configuration.For your reference, I have attached the purchase order related to this device.Looking forward to your prompt support.Thanks &",,
T031080,,Time issue,"Dear Team,We are still facing issues with the biometric device time. It gets incremented by a few minutes each day. Please resolve this issue as soon as possible.",,
T031082,iApp,TO GENERATE CSV FILES WITH UPDATED DATA,"A controller was inactive since 28/04/2025.  It's punches downloaded today after resolving issue of - T030832.
Need to generate new payroll files",Assigning to Prakash ,"To generate the files, we made necessary changes in SetupTable to run the scheduler from 29/04/2025.
Files started generating from this."
T031082,iApp,TO GENERATE CSV FILES WITH UPDATED DATA,"A controller was inactive since 28/04/2025.  It's punches downloaded today after resolving issue of - T030832.
Need to generate new payroll files",Assigning to Prakash,"To generate the files, we made necessary changes in SetupTable to run the scheduler from 29/04/2025.
Files started generating from this."
T031082,iApp,TO GENERATE CSV FILES WITH UPDATED DATA,"A controller was inactive since 28/04/2025.  It's punches downloaded today after resolving issue of - T030832.
Need to generate new payroll files","To generate the files, we made necessary changes in SetupTable to run the scheduler from 29/04/2025.
Files started generating from this.","To generate the files, we made necessary changes in SetupTable to run the scheduler from 29/04/2025.
Files started generating from this."
T031082,iApp,TO GENERATE CSV FILES WITH UPDATED DATA,"A controller was inactive since 28/04/2025.  It's punches downloaded today after resolving issue of - T030832.
Need to generate new payroll files","To generate the files, we made necessary changes in SetupTable to run the scheduler from 29/04/2025.
Files started generating from this.","To generate the files, we made necessary changes in SetupTable to run the scheduler from 29/04/2025.
Files started generating from this."
T031086,,FW: Turnstiles Device  Activity,"Dear Team , Pl note our turnstile is not working . Pl do the needful action .","1. The client reported that Turnstile Device 1 (Out) is showing as inactive and no data is being displayed.
2. I opened the database menu in the software and found that all the turnstile devices are showing as active, with no pending transactions on the device.
3. I shared the screenshot with the client and confirmed that no pending data was found.","1. The client reported that Turnstile Device 1 (Out) is showing as inactive and no data is being displayed.
2. I opened the database menu in the software and found that all the turnstile devices are showing as active, with no pending transactions on the device.
3. I shared the screenshot with the client and confirmed that no pending data was found."
T031090,,Regarding compatibility of the software in Windows 11,"Dear Sir/Mam, As there is an End of Support (EOS) from the Microsoft Corporation for Windows 10, it has been decided to upgrade all windows to Windows 11. Kindly provide the confirmation for the compatibility of NetXs Controller software to Windows 11 operating system. Thanks &",Duplicate ticket id T031095,Duplicate ticket id T031095
T031092,TwinXs 3S,Request for Ticket,"Dear Sir,Kindly raise the ticket for the following device:-Device Name :- Spectra Twin Xs 3SSerial Number :- 082202860, 082202861Issue :- Hanging issueClient DetailsClient Company Name*Eternity Infotech Site Address **#199/F, 1st Stage, 5th PhaseBasaveshwara Nagar , (Opp: Carmel PU College)BANGALORE, Postal Code: 560044 Landline Number Contact Person Name*Divya Contact Number*9036088871 Contact email*bo@eternityinfotech.com AMC / Warranty / No Coverage-- For further Clarification kindly feel free to call on below mentioned numbers.With Warm RegardsDivyashree A.S. | Eternity Infotech#199/F | 1st Stage | 5th Phase | M.Thimmaiah Road,Mahaganapathi Nagara | Basaveshwara Nagar | Bengaluru,Karnataka | India. Pin Code – 560044M: +91 9036088871 | Off: +91 80 3121 3505E: bo@eternityinfotech.comBANGALORE | CHENNAISUPPORT: 90360 88821 / 90360 88831","Device Name    :- Spectra Twin Xs 3S
Serial Number  :-  082202860, 082202861
Issue                 :-  Hanging issue",RMA is processed - RMA001376
T031092,TwinXs 3S,Request for Ticket,"Dear Sir,Kindly raise the ticket for the following device:-Device Name :- Spectra Twin Xs 3SSerial Number :- 082202860, 082202861Issue :- Hanging issueClient DetailsClient Company Name*Eternity Infotech Site Address **#199/F, 1st Stage, 5th PhaseBasaveshwara Nagar , (Opp: Carmel PU College)BANGALORE, Postal Code: 560044 Landline Number Contact Person Name*Divya Contact Number*9036088871 Contact email*bo@eternityinfotech.com AMC / Warranty / No Coverage-- For further Clarification kindly feel free to call on below mentioned numbers.With Warm RegardsDivyashree A.S. | Eternity Infotech#199/F | 1st Stage | 5th Phase | M.Thimmaiah Road,Mahaganapathi Nagara | Basaveshwara Nagar | Bengaluru,Karnataka | India. Pin Code – 560044M: +91 9036088871 | Off: +91 80 3121 3505E: bo@eternityinfotech.comBANGALORE | CHENNAISUPPORT: 90360 88821 / 90360 88831",Ticket Details Changed,RMA is processed - RMA001376
T031092,TwinXs 3S,Request for Ticket,"Dear Sir,Kindly raise the ticket for the following device:-Device Name :- Spectra Twin Xs 3SSerial Number :- 082202860, 082202861Issue :- Hanging issueClient DetailsClient Company Name*Eternity Infotech Site Address **#199/F, 1st Stage, 5th PhaseBasaveshwara Nagar , (Opp: Carmel PU College)BANGALORE, Postal Code: 560044 Landline Number Contact Person Name*Divya Contact Number*9036088871 Contact email*bo@eternityinfotech.com AMC / Warranty / No Coverage-- For further Clarification kindly feel free to call on below mentioned numbers.With Warm RegardsDivyashree A.S. | Eternity Infotech#199/F | 1st Stage | 5th Phase | M.Thimmaiah Road,Mahaganapathi Nagara | Basaveshwara Nagar | Bengaluru,Karnataka | India. Pin Code – 560044M: +91 9036088871 | Off: +91 80 3121 3505E: bo@eternityinfotech.comBANGALORE | CHENNAISUPPORT: 90360 88821 / 90360 88831",RMA is processed - RMA001376,RMA is processed - RMA001376
T031093,,"Request for Remote Support on 2nd June 2025 – NDML Site, Lower Parel","Dear Spectra Team,Greetings from Electromech!!!!We have completed the iApp software installation for the NDML site at Lower Parel. However, at the time of installation, the system was not activated due to the unavailability of special access cards as per the client's requirement.The client has now received the required access cards and would like to activate the system on 2nd June 2025. Our team will be present on-site for this activity.We kindly request you to schedule remote support for the same date to ensure a smooth activation process.Looking forward to your support and coordination. Pankaj Dubey : Senior Manager – Back Office Support ELECTROMECH FIRE SYSTEMS HP : 9820947666 022 -49723672 support@efspl.com; pankaj.efspl@gmail.com www.electromechfire.co.in TECHNOLOGY FOR SAFER WORLD",Duplicate ticket T031127.,Duplicate ticket T031127.
T031094,iApp,Troubleshooting of Biometric Attendance (Spectra & OLTIMS),"All devices are connected to the network and are able to ping. Below is a screenshot for your reference.
The ZCP network team has already allowed VLAN for these devices.
@Shubham and @Setulbhai, I need your support to check the device access from the server 172.24.52.126.
The device (172.29.132.20) is powered off due to battery discharge.","1. The client reported that all BioRover 4S devices are now showing as active and requested to perform the user dump activity on all devices.
2. I opened the **Database** menu in the software and found that all 10 BioRover 4S devices are showing as **inactive** and are not responding, so I was unable to perform the user dump activity on the devices.
3. I accessed the Zydus server and attempted to ping the device IPs. I found that none of the device IPs are responding. I discussed this with the client and shared the details, requesting them to check the **network connectivity** from their end, as the device IPs are appearing inactive on the server.","1. The client confirmed that all BioRover devices are now showing as active. However, upon checking from my end, I found that the devices were still showing as inactive. I requested the client to verify the port settings of the devices, as incorrect ports were configured. After correcting the port configurations, all devices started showing as active.
2. I navigated to the **Access Groups** section and added all the devices to the existing access group. The command was successfully executed.
3. I then initiated the **user dump** process for all 10 devices, one by one. The process took some time to complete on all devices.
4. The user dump process is now completed on all devices, and all BioRover 4S devices are functioning properly."
T031094,iApp,Troubleshooting of Biometric Attendance (Spectra & OLTIMS),"All devices are connected to the network and are able to ping. Below is a screenshot for your reference.
The ZCP network team has already allowed VLAN for these devices.
@Shubham and @Setulbhai, I need your support to check the device access from the server 172.24.52.126.
The device (172.29.132.20) is powered off due to battery discharge.",Waiting for client response.,"1. The client confirmed that all BioRover devices are now showing as active. However, upon checking from my end, I found that the devices were still showing as inactive. I requested the client to verify the port settings of the devices, as incorrect ports were configured. After correcting the port configurations, all devices started showing as active.
2. I navigated to the **Access Groups** section and added all the devices to the existing access group. The command was successfully executed.
3. I then initiated the **user dump** process for all 10 devices, one by one. The process took some time to complete on all devices.
4. The user dump process is now completed on all devices, and all BioRover 4S devices are functioning properly."
T031094,iApp,Troubleshooting of Biometric Attendance (Spectra & OLTIMS),"All devices are connected to the network and are able to ping. Below is a screenshot for your reference.
The ZCP network team has already allowed VLAN for these devices.
@Shubham and @Setulbhai, I need your support to check the device access from the server 172.24.52.126.
The device (172.29.132.20) is powered off due to battery discharge.","1. The client confirmed that all BioRover devices are now showing as active. However, upon checking from my end, I found that the devices were still showing as inactive. I requested the client to verify the port settings of the devices, as incorrect ports were configured. After correcting the port configurations, all devices started showing as active.
2. I navigated to the **Access Groups** section and added all the devices to the existing access group. The command was successfully executed.
3. I then initiated the **user dump** process for all 10 devices, one by one. The process took some time to complete on all devices.
4. The user dump process is now completed on all devices, and all BioRover 4S devices are functioning properly.","1. The client confirmed that all BioRover devices are now showing as active. However, upon checking from my end, I found that the devices were still showing as inactive. I requested the client to verify the port settings of the devices, as incorrect ports were configured. After correcting the port configurations, all devices started showing as active.
2. I navigated to the **Access Groups** section and added all the devices to the existing access group. The command was successfully executed.
3. I then initiated the **user dump** process for all 10 devices, one by one. The process took some time to complete on all devices.
4. The user dump process is now completed on all devices, and all BioRover 4S devices are functioning properly."
T031095,NetXsControl Ent.,Regarding compatibility of the software in Windows 11,"As there is an End of Support (EOS) from the Microsoft Corporation for Windows 10, it has been decided to upgrade all windows to Windows 11. Kindly provide the confirmation for the compatibility of NetXs Controller software to Windows 11 operating system.","1. The client requested confirmation on whether the NetXSControl software is compatible with Microsoft Windows 11, as the IT team plans to upgrade all systems at the plant location to Windows 11.
2. I discussed this case with the internal team and confirmed to the client that the NetXSControl software is **not compatible** with the Windows 11 operating system. The software is not accessible or functional on Windows 11, and therefore, it must continue to be operated on **Windows 10** systems only.","1. The client requested confirmation on whether the NetXSControl software is compatible with Microsoft Windows 11, as the IT team plans to upgrade all systems at the plant location to Windows 11.
2. I discussed this case with the internal team and confirmed to the client that the NetXSControl software is **not compatible** with the Windows 11 operating system. The software is not accessible or functional on Windows 11, and therefore, it must continue to be operated on **Windows 10** systems only."
T031096,,"BioScribe 2N – Device Stuck on ""Place Master Finger"" Message","Dear Support Team, At the DRL site, we have a recently purchased BioScribe 2N device. Currently, the device is displaying the message ""Place Master Finger"". Even after placing the master finger, the message remains on the screen, and the device is not functioning normally—no users are able to gain access. We request your assistance to resolve this issue at the earliest. Kindly guide us with the steps to either reset the device or bring it back to normal operational mode. I have also added images of device for your reference. Looking forward to your prompt support. Best",Duplicate ticket number :  - T031115,Duplicate ticket number :  - T031115
T031097,,Ex-Employment Verification Request of Sachin Gurukar,"Dear Concern, I hope you are doing well. This is a follow-up regarding employment verification of the subject candidate. Could you please provide the verification details at your earliest convenience? Thank you in advance for your time and support. I look forward to your prompt response. Thanks & Regards Priyadarshini D DISCLAIMER: This e-mail message may contain confidential, proprietary or legally privileged information. It should not be used by anyone who is not the original intended recipient. If you have erroneously received this message, please delete it immediately and notify the sender. The recipient acknowledges and / or as the case may be, are unable to exercise control or ensure or guarantee the integrity of/over the contents of the information contained in e-mail transmissions and further acknowledges that any views expressed in this message are those of the individual sender and no binding nature of the message shall be implied or assumed unless the sender does so expressly with due authority of DHI as applicable. Before opening any attachments please check them for viruses and defects. Please don't print this e-mail unless it is necessary. From: Employment Check <employmentcheck@dhiverification.com> Sent: Friday, May 30, 2025 6:04 PM To: sales@spectra-vision.com <sales@spectra-vision.com>; support@spectra-vision.com <support@spectra-vision.com> Subject: Ex-Employment Verification Request of Sachin Gurukar Dear Sir / Madam Organization Name: Spectra Technovision (India) Pvt. Ltd DHI Verification Services is acting on behalf of a client in respect of the provision of Background screening for completing the background screening verification. Background screening is the process of thoroughly verifying the history of a job applicant in order to ascertain any information which is relevant to his or her application. (Request you to please verify the below details provided by the candidate In addition, we are hereby enclosing the certificate submitted by the below mentioned candidate for your authentication. Following are the details furnished by the candidate with respect to his/her employment. Description Details as provided Verified Details (Yes/No) Name Sachin Gurukar Employee Code 10000477 Designation Sr. Executive in Sales Department Please Specify Date of Joining 14-Apr-2022 Date of Relieving 14-Mar-2025 CTC Provided Please Specify Reporting Manager's Name Please Specify Reporting Manager's Designation Please Specify Mode of Exit (Voluntary/Involuntary) Eligible for Rehire YES/NO Any F&F Pending from Employer YES/NO Performance (Poor/Average/Excellent) Please Specify HR/Verifier's Name: Please Specify HR/Verifier's Designation: Please Specify HR Comments Please Specify Note: It would be appreciated if you could provide any information from an Official/Published email for the record purpose. Thank you in advance for your time and support. I look forward to your prompt response. Thanks & Regards Priyadarshini D DISCLAIMER: This e-mail message may contain confidential, proprietary or legally privileged information. It should not be used by anyone who is not the original intended recipient. If you have erroneously received this message, please delete it immediately and notify the sender. The recipient acknowledges and / or as the case may be, are unable to exercise control or ensure or guarantee the integrity of/over the contents of the information contained in e-mail transmissions and further acknowledges that any views expressed in this message are those of the individual sender and no binding nature of the message shall be implied or assumed unless the sender does so expressly with due authority of DHI as applicable. Before opening any attachments please check them for viruses and defects. Please don't print this e-mail unless it is necessary.",,
T031098,iApp,Mobile Ess not working ,As per our telephonic talk PFA and resolve this error. Employee can’t use ESS application in Mobile.,"1. The client reported that the Mobile ESS login is not working for three employees at the Oncology location. When attempting to open the app, an error message appears stating: **""Please contact HR/Admin to resolve this issue.""**
2. I discussed the issue with the client, and they confirmed that the ESS invitation request has already been assigned to all three employees. However, the application is still not working.
3. I checked the **Employee Master** records for all three employees individually and found that their **email IDs and personal IDs** were not mentioned. As a result, the ESS invitations were not sent, and the application is not functioning.
4. I shared this information with the client and guided them to update the **email IDs** of the employees in the Employee Master. Once updated, they can regenerate the ESS invitation and check the application again.","1. The client reported that the Mobile ESS login is not working for three employees at the Oncology location. When attempting to open the app, an error message appears stating: **""Please contact HR/Admin to resolve this issue.""**
2. I discussed the issue with the client, and they confirmed that the ESS invitation request has already been assigned to all three employees. However, the application is still not working.
3. I checked the **Employee Master** records for all three employees individually and found that their **email IDs and personal IDs** were not mentioned. As a result, the ESS invitations were not sent, and the application is not functioning.
4. I shared this information with the client and guided them to update the **email IDs** of the employees in the Employee Master. Once updated, they can regenerate the ESS invitation and check the application again."
T031099,iApp,Discrepancy in Leave Balance – COFF,"Dear Sandip, Pl. find below the Screenshot and the attached leave card highlighting a discrepancy in the COFF leave balance. Kindly review and advise on the necessary correction. Raj Nimbark Senior Officer – Human resource E: Raj.N3376@veedalifesciences.com W: www.veedalifesciences.com P: +91 6359010579 A: Satyamev Corporate, Corporate Road, Prahladnagar, Ahmedabad 380 015, Gujarat, India DISCLAIMER: The information contained in this electronic message and any attachments to this message are intended for the exclusive use of the addressee(s) and may contain proprietary, confidential, or privileged information. If you are not the intended recipient or have received this email in error, you should not disclose, disseminate, distribute or copy this e-mail or taking any action in reliance on the contents of this information which is strictly prohibited. The integrity and security of this email cannot be guaranteed. Please notify the sender immediately and destroy all copies of this message and any attachments. Please note that intercepting or any unauthorized use of this message or any attachment can be treated as infringement of person's right of privacy under the applicable Human Rights Act and is also a Criminal Offence under the applicable Information Technology Act, across globally. For any such unauthorized dissemination of the confidential/proprietary information from this email content, if found and the associated impact of such dissemination; Veeda (which includes all its group companies, subsidiary companies, holding companies, affiliates, and associate companies) shall hold no responsibility and shall bear no liability of any such consequences described above.",Forward to Sandip bhai.,"Dear Sir, As per trailing mail, we have checked and found that the employee listed below was granted 8 COFFs this year, out of which 7 have been consumed and 1 has lapsed. This data is also correctly reflected in iApp. We have attaching the report for your reference. Please review and let us know if there are any issues."
T031099,iApp,Discrepancy in Leave Balance – COFF,"Dear Sandip, Pl. find below the Screenshot and the attached leave card highlighting a discrepancy in the COFF leave balance. Kindly review and advise on the necessary correction. Raj Nimbark Senior Officer – Human resource E: Raj.N3376@veedalifesciences.com W: www.veedalifesciences.com P: +91 6359010579 A: Satyamev Corporate, Corporate Road, Prahladnagar, Ahmedabad 380 015, Gujarat, India DISCLAIMER: The information contained in this electronic message and any attachments to this message are intended for the exclusive use of the addressee(s) and may contain proprietary, confidential, or privileged information. If you are not the intended recipient or have received this email in error, you should not disclose, disseminate, distribute or copy this e-mail or taking any action in reliance on the contents of this information which is strictly prohibited. The integrity and security of this email cannot be guaranteed. Please notify the sender immediately and destroy all copies of this message and any attachments. Please note that intercepting or any unauthorized use of this message or any attachment can be treated as infringement of person's right of privacy under the applicable Human Rights Act and is also a Criminal Offence under the applicable Information Technology Act, across globally. For any such unauthorized dissemination of the confidential/proprietary information from this email content, if found and the associated impact of such dissemination; Veeda (which includes all its group companies, subsidiary companies, holding companies, affiliates, and associate companies) shall hold no responsibility and shall bear no liability of any such consequences described above.",Ticket Details Changed,"Dear Sir, As per trailing mail, we have checked and found that the employee listed below was granted 8 COFFs this year, out of which 7 have been consumed and 1 has lapsed. This data is also correctly reflected in iApp. We have attaching the report for your reference. Please review and let us know if there are any issues."
